user_id,auction_id,category_2,category_1,buy_mount,day,birthday,gender,t_year,t_month,t_day,t_quarter
550489859,37349951280,50012364,122650008,1,2014-07-21,,,2014,7,21,3
2116444407,35302014015,50008895,28,2,2014-07-21,,,2014,7,21,3
270859507,19225354738,50009547,50014815,1,2014-01-23,,,2014,1,23,1
556674,15770980883,50017100,50014815,1,2014-01-23,,,2014,1,23,1
138311331,15153366337,211122,38,2,2012-11-27,,,2012,11,27,4
505396065,35036737590,50018438,50014815,1,2015-01-21,,,2015,1,21,1
197269617,37354239215,121452056,50008168,1,2015-01-21,,,2015,1,21,1
152132324,17624530411,50023733,28,1,2014-07-12,,,2014,7,12,3
74944450,25234972088,50013207,50008168,1,2013-05-27,,,2013,5,27,2
64304084,3248482282,251725,28,1,2013-05-27,,,2013,5,27,2
713771064,17292782480,50010558,50008168,1,2013-03-01,,,2013,3,1,1
134099575,37922402050,121394024,50008168,1,2014-11-11,,,2014,11,11,4
2149783039,42286258112,50011993,28,1,2014-11-11,,,2014,11,11,4
36888777,21679099234,50003700,28,1,2013-09-27,,,2013,9,27,3
325249615,18350150733,50016706,50022520,1,2013-09-27,2011-01-03,0.0,2013,9,27,3
68770008,14998817680,50013711,50008168,1,2013-09-27,,,2013,9,27,3
660391504,24119380044,50013207,50008168,1,2013-08-24,,,2013,8,24,3
797703763,25725772284,203319,28,1,2013-08-24,,,2013,8,24,3
761823085,20748115867,50014831,38,1,2013-08-24,,,2013,8,24,3
168691793,15852278060,50012359,122650008,1,2013-09-02,,,2013,9,2,3
430966573,14561971987,50012451,50008168,1,2013-09-02,,,2013,9,2,3
1756933981,15158618074,50012428,28,1,2013-09-02,,,2013,9,2,3
800138778,35111268454,50006602,50008168,1,2013-10-10,,,2013,10,10,4
831946913,15299202051,50013207,50008168,1,2013-10-10,,,2013,10,10,4
1872916863,14416162867,50010555,50008168,1,2013-12-14,,,2013,12,14,4
678561129,14829784384,50012395,50022520,1,2013-12-14,,,2013,12,14,4
121256127,12596836634,50011993,28,1,2013-07-10,,,2013,7,10,3
417431463,7145118750,50012456,50014815,4,2013-07-10,,,2013,7,10,3
352815723,18566158291,50010566,50008168,1,2013-07-10,,,2013,7,10,3
91258295,20156289493,50003700,28,1,2014-04-02,,,2014,4,2,2
914245076,38043604646,251121,28,8,2014-04-02,,,2014,4,2,2
872925601,39517237036,50010555,50008168,3,2014-06-21,,,2014,6,21,2
412025994,37347696228,50023670,28,1,2014-06-21,2013-04-02,1.0,2014,6,21,2
2120397165,37792613766,50010566,50008168,1,2014-06-07,,,2014,6,7,2
824606144,37816486102,50023591,50022520,1,2014-06-07,,,2014,6,7,2
2101506806,37885450177,50012365,122650008,1,2014-11-21,,,2014,11,21,4
736759717,22353635414,50003700,28,1,2013-11-22,,,2013,11,22,4
516832319,37715423194,50012464,50014815,1,2014-04-07,,,2014,4,7,2
409569969,19059573180,50010566,50008168,1,2014-04-07,,,2014,4,7,2
1661140271,18921745141,50023732,28,1,2013-07-01,,,2013,7,1,3
799710463,9096524914,50234023,50014815,1,2013-07-01,,,2013,7,1,3
1094674809,24237256234,50003700,28,2,2013-07-01,,,2013,7,1,3
2212641683,37689647566,50011993,28,1,2015-01-31,,,2015,1,31,1
2188345079,41190259800,121414042,50022520,1,2014-10-13,,,2014,10,13,4
519882178,15692690407,121398035,50022520,1,2014-10-13,,,2014,10,13,4
1767334564,39936566295,50023661,28,4,2014-10-29,,,2014,10,29,4
2298956755,41456304551,50011993,28,1,2014-10-29,,,2014,10,29,4
869771152,12567471532,50012617,50014815,1,2014-11-03,,,2014,11,3,4
643661457,16066470371,121466023,50008168,1,2014-11-03,,,2014,11,3,4
2085572895,19719725127,50013636,50008168,1,2014-11-22,,,2014,11,22,4
304585956,19582504877,211122,38,1,2013-03-17,,,2013,3,17,1
126635656,15903301810,50013636,50008168,1,2013-03-17,,,2013,3,17,1
827695359,17417481152,50012359,122650008,1,2013-03-17,,,2013,3,17,1
60480623,16697503218,50018436,50014815,1,2013-03-09,,,2013,3,9,1
735242349,13544634397,50012451,50008168,1,2013-03-09,,,2013,3,9,1
323069975,14994299586,50016706,50022520,1,2013-03-09,,,2013,3,9,1
910651863,26278640349,50012451,50008168,1,2013-08-18,,,2013,8,18,3
294349639,19534609898,50006602,50008168,1,2013-08-18,,,2013,8,18,3
123764648,25114948746,50006602,50008168,1,2013-06-08,,,2013,6,8,2
374071675,23734020910,50012451,50008168,1,2013-06-08,,,2013,6,8,2
1061665347,10569853749,50016706,50022520,1,2013-06-08,,,2013,6,8,2
72877992,35241715722,50012451,50008168,1,2013-11-11,,,2013,11,11,4
116466705,16949927732,50010549,50008168,1,2013-11-11,2013-01-01,0.0,2013,11,11,4
113989424,37078805284,50008845,28,1,2014-06-22,,,2014,6,22,2
76592292,20200503726,50023645,28,1,2014-07-24,,,2014,7,24,3
764807636,37140704361,50018438,50014815,1,2014-07-24,,,2014,7,24,3
1708299490,42043827656,50013207,50008168,1,2014-11-07,,,2014,11,7,4
65456811,16329936748,50012364,122650008,1,2013-08-20,,,2013,8,20,3
663163014,16358464166,50016030,50008168,1,2013-08-20,,,2013,8,20,3
782352432,19419089880,50010558,50008168,1,2013-08-20,,,2013,8,20,3
403029314,19305364747,50006030,50022520,1,2013-03-07,,,2013,3,7,1
48224783,18683067408,50012361,122650008,1,2013-03-07,,,2013,3,7,1
164248536,14189641675,50010555,50008168,1,2013-03-07,,,2013,3,7,1
57258389,23473340582,50013711,50008168,1,2013-04-02,,,2013,4,2,2
726939331,17594857687,50013207,50008168,1,2013-04-02,,,2013,4,2,2
847244399,36073658483,50011993,28,3,2014-03-26,,,2014,3,26,1
55006279,36676589012,50012424,28,1,2014-03-26,,,2014,3,26,1
711496874,15079145376,50016704,50022520,1,2014-03-26,2011-10-25,0.0,2014,3,26,1
13861961,39107566977,50015579,50022520,1,2014-09-06,,,2014,9,6,3
1698016044,39801551191,50146022,50008168,2,2014-09-06,,,2014,9,6,3
94989485,17712512809,121434042,50014815,1,2014-09-06,,,2014,9,6,3
629750445,19811395213,50012359,122650008,1,2013-07-17,,,2013,7,17,3
1116948248,19707975299,50010558,50008168,1,2013-07-17,,,2013,7,17,3
501183204,41568725476,50010557,50008168,1,2015-01-29,,,2015,1,29,1
37519670,40916692097,50010557,50008168,1,2015-01-29,,,2015,1,29,1
108582036,21060304368,50023531,28,1,2014-06-11,,,2014,6,11,2
325106170,38346615166,50008807,28,1,2014-06-11,,,2014,6,11,2
674692726,40849867012,50010544,50008168,1,2014-11-27,,,2014,11,27,4
827288046,21926360407,50011993,28,1,2013-01-18,,,2013,1,18,1
363971084,20748436681,50013636,50008168,2,2013-01-18,,,2013,1,18,1
58057015,9985290986,50013176,28,1,2013-01-18,,,2013,1,18,1
699215298,14854927450,50006602,50008168,1,2013-05-10,,,2013,5,10,2
418794153,16777687445,50012442,50008168,1,2013-05-10,,,2013,5,10,2
582979267,5441202273,50008817,28,2,2013-05-10,,,2013,5,10,2
835178495,3218184311,50017100,50014815,1,2013-09-01,,,2013,9,1,3
1784079243,18798063143,50012359,122650008,1,2013-09-01,,,2013,9,1,3
746166396,19607970144,50010558,50008168,1,2013-09-01,,,2013,9,1,3
30577744,19748312077,50013636,50008168,1,2013-01-03,,,2013,1,3,1
62015427,21549836715,50013711,50008168,1,2013-01-03,,,2013,1,3,1
785281724,12726865474,50012485,50014815,1,2014-05-11,,,2014,5,11,2
124611235,38651595980,50010558,50008168,1,2014-05-11,,,2014,5,11,2
892007854,38020880092,121452056,50008168,1,2014-05-11,,,2014,5,11,2
357732859,35860647976,50010544,50008168,1,2013-11-25,,,2013,11,25,4
1849395591,15704582657,50012451,50008168,1,2013-11-25,,,2013,11,25,4
1670826315,5170327894,50015727,50014815,1,2013-06-04,,,2013,6,4,2
811887662,18040409015,50012378,50022520,1,2013-06-04,,,2013,6,4,2
304630914,42746524426,50013636,50008168,1,2015-01-24,,,2015,1,24,1
2098061981,41921405546,50012424,28,1,2015-01-24,,,2015,1,24,1
357799978,18943466085,121474030,28,1,2014-08-24,,,2014,8,24,3
1994592820,39858249885,121452056,50008168,1,2014-08-24,,,2014,8,24,3
139116119,17194261665,50011819,50022520,2,2014-10-07,,,2014,10,7,4
2258653622,40651946990,50012360,122650008,1,2014-11-07,,,2014,11,7,4
200738286,39100442798,50012471,50014815,1,2014-06-25,,,2014,6,25,2
304504098,21863131817,50010555,50008168,1,2014-06-25,,,2014,6,25,2
1715010834,41457048497,50010549,50008168,1,2014-12-12,,,2014,12,12,4
803605246,38162199700,50010566,50008168,1,2014-12-12,,,2014,12,12,4
39082541,42424125203,50010544,50008168,1,2014-12-12,,,2014,12,12,4
1582690452,37501598507,50002524,28,22,2014-12-03,,,2014,12,3,4
2141230792,41758861879,121394024,50008168,1,2014-12-28,,,2014,12,28,4
693989190,19065587026,50018831,50014815,1,2014-12-28,,,2014,12,28,4
1933327218,41304123978,121466023,50008168,1,2014-11-30,,,2014,11,30,4
78379785,14572010536,50013207,50008168,1,2013-03-13,,,2013,3,13,1
732231353,13757329951,50010566,50008168,1,2013-03-13,,,2013,3,13,1
737677128,9498940491,50012378,50022520,1,2013-03-13,,,2013,3,13,1
529121595,16211998969,50012363,122650008,2,2012-11-19,,,2012,11,19,4
704263950,17168083760,50012365,122650008,1,2012-11-19,,,2012,11,19,4
32496974,16580123616,50019022,28,1,2012-11-19,,,2012,11,19,4
77967925,14687717545,50016704,50022520,1,2013-05-04,,,2013,5,4,2
386728978,74056039,50012564,50014815,3,2013-05-04,,,2013,5,4,2
927299621,17768493024,121394024,50008168,1,2014-05-17,,,2014,5,17,2
1809879850,13572839440,211122,38,3,2014-05-17,,,2014,5,17,2
54439651,38065590029,50011778,28,1,2014-05-17,,,2014,5,17,2
300103532,37048034911,50014273,50014815,1,2014-07-02,,,2014,7,2,3
1111243116,35813388487,50023795,28,1,2014-07-02,,,2014,7,2,3
1127748326,37274628163,50012432,50014815,1,2014-09-07,,,2014,9,7,3
930168855,40613191060,50013636,50008168,1,2014-09-07,,,2014,9,7,3
510278702,17947672382,50016030,50008168,7,2013-10-04,,,2013,10,4,4
54483468,35013275840,50014129,28,1,2013-10-04,,,2013,10,4,4
157769340,15717272790,50012429,28,1,2013-01-26,,,2013,1,26,1
21824579,20816752019,50009547,50014815,1,2013-01-26,,,2013,1,26,1
73977296,14164558182,50012364,122650008,1,2013-05-20,,,2013,5,20,2
1690113136,19423707186,50013636,50008168,1,2013-05-20,,,2013,5,20,2
1081856413,13632609163,50013218,50014815,1,2014-03-01,,,2014,3,1,1
1658480788,37258970210,50010558,50008168,1,2014-03-01,,,2014,3,1,1
692582928,43272179415,50024787,50008168,1,2015-01-20,,,2015,1,20,1
2067287909,43075194170,50006602,50008168,1,2015-01-20,,,2015,1,20,1
135455787,15298057369,50010558,50008168,1,2012-08-04,,,2012,8,4,3
17540486,12748757854,50010558,50008168,1,2012-07-14,,,2012,7,14,3
131744751,14460650611,50010558,50008168,1,2012-07-14,,,2012,7,14,3
11191958,39471114629,50014277,50014815,1,2014-12-07,,,2014,12,7,4
809838175,13637013509,50018831,50014815,2,2013-02-18,,,2013,2,18,1
647929518,10425467285,50018436,50014815,1,2013-03-23,,,2013,3,23,1
80671060,16561919550,50006030,50022520,1,2013-03-23,,,2013,3,23,1
11484863,16225382159,50023663,28,1,2013-03-23,,,2013,3,23,1
1662012783,23540308577,50013636,50008168,1,2013-04-23,,,2013,4,23,2
1064883458,16784549866,50013192,28,2,2013-04-23,,,2013,4,23,2
844524288,17282186352,50012361,122650008,1,2013-04-23,,,2013,4,23,2
711024632,39042860337,50012442,50008168,1,2014-07-09,,,2014,7,9,3
1582609123,19612978293,50013881,28,1,2014-07-09,,,2014,7,9,3
364248571,20169507740,50013207,50008168,1,2013-05-21,,,2013,5,21,2
1686133768,17848757852,50012361,122650008,1,2013-05-21,,,2013,5,21,2
921745638,15494859872,50012451,50008168,1,2013-05-21,,,2013,5,21,2
33051780,35372531062,50007012,50008168,1,2013-12-12,,,2013,12,12,4
282483417,24095504198,50011993,28,1,2013-12-12,,,2013,12,12,4
115544703,19417926015,50012451,50008168,1,2013-12-12,,,2013,12,12,4
1016774339,37430967298,121454027,50008168,1,2014-06-05,,,2014,6,5,2
20721867,39200097624,121396025,50008168,1,2014-06-05,,,2014,6,5,2
693449541,35676960895,50010544,50008168,1,2013-11-11,,,2013,11,11,4
64443802,19296134343,50010557,50008168,1,2013-11-11,,,2013,11,11,4
838152463,35094140723,50010558,50008168,1,2013-11-11,,,2013,11,11,4
66717916,16951866889,50006602,50008168,1,2013-11-11,,,2013,11,11,4
1916475655,22419779223,50024631,28,1,2014-09-07,,,2014,9,7,3
142985982,20030470553,121406040,50022520,1,2014-09-07,,,2014,9,7,3
971046808,42217119335,50010558,50008168,1,2014-11-12,,,2014,11,12,4
819086559,19130888467,50010555,50008168,1,2012-08-17,,,2012,8,17,3
174895849,12555717778,251725,28,1,2012-08-17,,,2012,8,17,3
12773187,15567194108,50013636,50008168,1,2012-08-17,,,2012,8,17,3
61602942,13225079494,50003700,28,1,2014-05-20,,,2014,5,20,2
688678902,13716364917,50015727,50014815,1,2014-05-20,,,2014,5,20,2
259805180,26781304877,50013636,50008168,1,2014-05-20,,,2014,5,20,2
800091506,38009398160,50013875,50014815,1,2014-05-20,,,2014,5,20,2
666381038,20323547197,50016030,50008168,1,2013-11-21,,,2013,11,21,4
35225937,35369635623,50013636,50008168,1,2013-11-21,,,2013,11,21,4
656632405,24002672919,50016116,38,1,2014-01-16,,,2014,1,16,1
1110898162,18990575238,50013636,50008168,1,2014-01-16,,,2014,1,16,1
120809564,19115136049,50013207,50008168,1,2014-01-16,,,2014,1,16,1
909237243,40057839300,50011993,28,1,2014-11-19,,,2014,11,19,4
522583891,40102120219,50008424,28,1,2014-11-22,,,2014,11,22,4
282741361,4223221005,50012361,122650008,2,2012-10-16,,,2012,10,16,4
377936424,15420973657,50014129,28,1,2012-10-16,,,2012,10,16,4
441909774,7243551918,50012451,50008168,2,2012-10-16,,,2012,10,16,4
78571699,21028492263,50012451,50008168,1,2013-01-18,,,2013,1,18,1
654893736,15904853325,50010557,50008168,1,2013-01-18,,,2013,1,18,1
65598886,38683314020,50015147,28,1,2014-09-18,,,2014,9,18,3
1037198014,40266134841,50023670,28,1,2014-09-18,,,2014,9,18,3
23853327,40580084490,50012363,122650008,1,2014-09-18,,,2014,9,18,3
33882216,19866149761,50019022,28,1,2014-01-14,,,2014,1,14,1
34025733,35067795129,50012365,122650008,1,2014-01-14,,,2014,1,14,1
255835639,35308243649,50012361,122650008,1,2014-01-14,,,2014,1,14,1
637300538,39560927569,50017201,50022520,3,2014-08-16,,,2014,8,16,3
59098616,40621023455,50228021,50014815,1,2014-08-16,,,2014,8,16,3
45485233,18349742149,50018827,38,1,2013-07-16,,,2013,7,16,3
741218097,25774856658,50006843,38,4,2013-07-16,,,2013,7,16,3
1673686425,26476160330,50014865,50008168,1,2013-07-16,,,2013,7,16,3
249152564,17366940283,50012364,122650008,1,2013-05-01,,,2013,5,1,2
30507609,17861542363,50019022,28,1,2013-05-01,,,2013,5,1,2
1029245920,38022621027,50010566,50008168,1,2014-06-13,,,2014,6,13,2
328778586,40136884729,50010558,50008168,1,2014-08-26,,,2014,8,26,3
180336785,25816788021,50011993,28,1,2014-08-26,,,2014,8,26,3
2327678883,38836405810,50006096,28,1,2014-11-13,,,2014,11,13,4
2134784835,41177909359,50012367,122650008,1,2014-11-13,,,2014,11,13,4
853802650,14224945325,50008847,28,1,2014-01-09,,,2014,1,9,1
391177059,20159165114,211122,38,1,2014-01-09,,,2014,1,9,1
2051809926,38365281543,50024842,50008168,1,2014-04-09,,,2014,4,9,2
1999570588,38377876997,50228021,50014815,1,2014-04-09,,,2014,4,9,2
868818663,35904994088,50010558,50008168,1,2014-03-16,,,2014,3,16,1
777336694,18573474105,50016010,28,1,2014-03-16,,,2014,3,16,1
55070598,12473980515,211122,38,4,2014-03-16,,,2014,3,16,1
90575803,199775968,50012788,28,1,2013-11-24,,,2013,11,24,4
1069014479,21669219342,50012364,122650008,1,2013-11-24,,,2013,11,24,4
631621480,17120888464,50013636,50008168,1,2012-07-03,,,2012,7,3,3
129582733,15531467131,50012442,50008168,1,2012-07-03,,,2012,7,3,3
79539393,37862499649,121364022,50008168,1,2015-01-03,,,2015,1,3,1
766723572,40133184838,50019308,28,1,2014-12-18,,,2014,12,18,4
2260090584,40036325785,203527,28,1,2014-12-18,,,2014,12,18,4
848302497,42258876583,50013636,50008168,1,2014-12-12,2014-02-18,1.0,2014,12,12,4
20222228,40486840468,50010558,50008168,1,2014-12-12,,,2014,12,12,4
384796158,40738871518,50006602,50008168,1,2014-12-12,,,2014,12,12,4
1705064946,18369321917,50013207,50008168,1,2013-05-22,,,2013,5,22,2
71523156,18058633624,50012364,122650008,1,2013-05-22,,,2013,5,22,2
54310081,14335421361,50013636,50008168,1,2013-05-22,,,2013,5,22,2
702700561,20350344598,50011993,28,1,2013-05-22,,,2013,5,22,2
49819366,14454430310,50016039,28,1,2013-12-18,,,2013,12,18,4
1902875085,36624037765,50010545,50008168,1,2013-12-18,,,2013,12,18,4
197066280,14829521668,50015841,28,2,2012-11-25,,,2012,11,25,4
549377965,18110014660,50012424,28,1,2013-05-08,,,2013,5,8,2
759079749,17434088291,50006602,50008168,2,2013-05-08,,,2013,5,8,2
1082039969,22239756479,50013207,50008168,2,2013-05-08,,,2013,5,8,2
71357784,38183329463,50013207,50008168,1,2014-05-15,,,2014,5,15,2
1096339809,38689497817,121402021,50008168,1,2014-05-15,,,2014,5,15,2
88643216,19457583883,50014744,50014815,1,2014-05-15,,,2014,5,15,2
296988173,38070783903,50023591,50022520,1,2014-05-29,,,2014,5,29,2
1862127372,38103966969,50013207,50008168,1,2014-05-29,,,2014,5,29,2
490450923,38384396423,121452056,50008168,1,2014-05-29,,,2014,5,29,2
1847387967,38047258128,50016030,50008168,1,2014-05-09,,,2014,5,9,2
1114667388,19038791255,50012363,122650008,1,2014-05-09,,,2014,5,9,2
1067738990,23626128464,50026459,50022520,1,2014-05-09,,,2014,5,9,2
871036606,22239756479,50013207,50008168,1,2014-04-19,,,2014,4,19,2
1081262632,20101348312,211122,38,1,2014-04-19,,,2014,4,19,2
745969643,6755433823,50002524,28,5,2013-08-04,,,2013,8,4,3
81817607,20268063442,203527,28,1,2013-08-04,,,2013,8,4,3
674207172,17560404024,50023637,28,1,2012-12-18,,,2012,12,18,4
695685639,16426014950,50012442,50008168,1,2012-12-18,,,2012,12,18,4
744245963,39465977883,50013636,50008168,1,2014-06-13,,,2014,6,13,2
69489159,37445323863,121434042,50014815,1,2014-06-13,,,2014,6,13,2
1797828393,38854001678,50006602,50008168,1,2014-09-12,,,2014,9,12,3
13802003,26680928161,121408024,50008168,2,2014-09-12,2011-10-22,1.0,2014,9,12,3
2183555690,40861990141,50146022,50008168,1,2014-10-23,,,2014,10,23,4
673056663,41114472671,50011993,28,1,2014-10-23,,,2014,10,23,4
53773672,40002920773,50023670,28,1,2014-08-09,,,2014,8,9,3
21869927,19856352559,50016034,28,1,2014-10-25,,,2014,10,25,4
1087450839,18087147514,50018615,38,1,2014-10-25,,,2014,10,25,4
711397758,17162629113,50012359,122650008,1,2013-04-19,,,2013,4,19,2
191928846,17449238556,50006602,50008168,1,2013-04-19,,,2013,4,19,2
646781441,19871435427,50010558,50008168,1,2013-04-19,,,2013,4,19,2
578637240,14859069920,50014129,28,1,2013-04-19,,,2013,4,19,2
1647839819,21480475830,50010558,50008168,1,2013-09-09,,,2013,9,9,3
162675860,22128964067,50010565,50008168,1,2013-09-09,,,2013,9,9,3
320875307,22720044777,50013636,50008168,1,2013-09-09,,,2013,9,9,3
1952003790,19285718999,50013636,50008168,1,2014-01-05,,,2014,1,5,1
1951277942,35758120540,50013636,50008168,1,2014-01-05,,,2014,1,5,1
229924735,35566400826,50003700,28,1,2014-01-09,,,2014,1,9,1
604306899,14062660692,50132021,50008168,1,2014-01-09,,,2014,1,9,1
179439713,35191711929,50007011,50008168,1,2014-01-09,,,2014,1,9,1
1948361534,37144447782,50023670,28,10,2014-02-18,,,2014,2,18,1
161460672,22765968320,50228021,50014815,1,2014-02-18,,,2014,2,18,1
300031861,15556186232,50023632,50022520,1,2014-02-18,2014-01-05,0.0,2014,2,18,1
796763918,38052792849,50008860,28,1,2014-08-31,,,2014,8,31,3
526524374,36428891702,50010549,50008168,2,2014-08-31,,,2014,8,31,3
1126023456,3413733072,211122,38,1,2015-01-28,,,2015,1,28,1
264852321,43301676468,50016033,28,1,2015-01-28,,,2015,1,28,1
65400970,38167150213,50012367,122650008,1,2014-06-09,,,2014,6,9,2
89813039,20808503638,121466023,50008168,1,2014-06-09,,,2014,6,9,2
2134072410,39523292844,50010236,50014815,1,2014-06-19,,,2014,6,19,2
279934982,7112150730,121466023,50008168,3,2014-07-13,,,2014,7,13,3
821738389,38742976482,50010558,50008168,1,2014-07-13,,,2014,7,13,3
1082990603,36372630253,50018831,50014815,1,2014-03-10,,,2014,3,10,1
267478109,36433242283,50023670,28,5,2014-03-10,,,2014,3,10,1
321358800,24459992942,50013207,50008168,1,2014-03-10,,,2014,3,10,1
1832257827,39450456058,50012564,50014815,1,2014-06-10,,,2014,6,10,2
764553673,38089478157,50012364,122650008,1,2014-06-10,,,2014,6,10,2
598708153,19380306616,50008847,28,5,2015-02-05,,,2015,2,5,1
741585783,14459780250,50016704,50022520,1,2015-02-05,,,2015,2,5,1
111277944,40415555502,50012360,122650008,1,2014-10-08,,,2014,10,8,4
24836294,41555349217,50010558,50008168,1,2014-10-08,,,2014,10,8,4
24010865,38035456645,50023644,28,1,2014-07-23,,,2014,7,23,3
59929469,38536797886,50023670,28,1,2014-10-31,,,2014,10,31,4
104986854,10163468566,50012564,50014815,1,2014-10-31,,,2014,10,31,4
931531006,42262256349,50013190,28,1,2014-11-16,,,2014,11,16,4
87469941,14541290601,50018854,38,1,2012-08-12,,,2012,8,12,3
152226013,18478544495,50012449,50008168,1,2012-08-12,,,2012,8,12,3
13398577,16128615560,50023670,28,1,2012-11-28,,,2012,11,28,4
515832588,14970915145,50009547,50014815,1,2012-11-28,,,2012,11,28,4
1062407136,12355822795,50011993,28,1,2012-11-28,,,2012,11,28,4
795811028,25637352821,121484062,50008168,1,2014-08-14,,,2014,8,14,3
650723936,38200162608,50012564,50014815,5,2014-08-14,2014-10-06,0.0,2014,8,14,3
11585044,22452107636,50003700,28,1,2014-08-14,,,2014,8,14,3
431253265,13398462061,50007011,50008168,1,2013-11-28,,,2013,11,28,4
275458369,24279144071,50010555,50008168,1,2013-11-28,,,2013,11,28,4
2189707494,17333834988,50023591,50022520,1,2014-10-20,,,2014,10,20,4
13084801,19479154727,50146022,50008168,1,2014-10-20,,,2014,10,20,4
1915422190,39500957606,50009540,50014815,1,2014-11-13,,,2014,11,13,4
828380387,42229508381,50010557,50008168,1,2014-11-13,,,2014,11,13,4
1998523782,41874498744,50008807,28,2,2014-11-16,,,2014,11,16,4
230621601,36816595732,50023591,50022520,1,2014-08-20,,,2014,8,20,3
1620349686,16292463206,50012361,122650008,1,2013-03-21,,,2013,3,21,1
71789690,23277076567,50000820,28,1,2013-03-21,,,2013,3,21,1
350662559,15845328199,50012379,50022520,1,2013-03-21,,,2013,3,21,1
517389046,23809552734,50013711,50008168,1,2013-05-26,,,2013,5,26,2
54535886,18068873748,50013711,50008168,1,2013-05-26,,,2013,5,26,2
1613452499,18159014088,50010558,50008168,2,2013-05-26,,,2013,5,26,2
67250584,7041144835,50012451,50008168,2,2013-10-24,,,2013,10,24,4
76535415,3308431078,50026471,50022520,1,2013-10-24,,,2013,10,24,4
139260495,12613680516,50013636,50008168,1,2013-10-24,,,2013,10,24,4
376800337,19719740279,50012451,50008168,1,2012-12-30,,,2012,12,30,4
1043248419,21529668450,50010549,50008168,1,2012-12-30,,,2012,12,30,4
60701101,37133457007,50006602,50008168,1,2014-04-26,,,2014,4,26,2
1732087160,38295902000,50007011,50008168,1,2014-04-26,,,2014,4,26,2
156418961,18992672759,50012451,50008168,1,2013-11-12,,,2013,11,12,4
133011243,15558818137,50013711,50008168,1,2013-11-12,,,2013,11,12,4
51640242,35447471194,50010558,50008168,1,2013-11-12,,,2013,11,12,4
750765537,41258344323,50014863,50014815,1,2015-01-26,,,2015,1,26,1
350401104,40471444123,50011993,28,1,2015-01-26,,,2015,1,26,1
200491949,8680970096,50016704,50022520,1,2013-07-15,2013-11-06,1.0,2013,7,15,3
796853990,19862547235,50023687,28,1,2013-07-15,,,2013,7,15,3
157909726,17430010577,50012361,122650008,1,2013-04-27,,,2013,4,27,2
1068091337,22900912854,50010558,50008168,1,2013-04-27,,,2013,4,27,2
208915894,37073044497,50013636,50008168,1,2014-03-15,,,2014,3,15,1
85783569,35481476906,50013636,50008168,1,2014-03-15,,,2014,3,15,1
375664329,37437582371,50012361,122650008,1,2014-03-15,,,2014,3,15,1
1112050259,18279121033,50010566,50008168,2,2013-06-08,,,2013,6,8,2
105269407,17769491268,50018831,50014815,3,2013-06-08,,,2013,6,8,2
275916000,41207038899,50009549,50014815,1,2014-10-13,,,2014,10,13,4
296498295,37217936638,50018831,50014815,6,2014-10-13,,,2014,10,13,4
305448021,19300935023,121394024,50008168,1,2014-08-19,,,2014,8,19,3
196015728,38098442860,50010558,50008168,1,2014-08-19,,,2014,8,19,3
639206562,40294939199,50010536,50008168,1,2014-10-23,,,2014,10,23,4
2178736554,40067645645,50008847,28,5,2014-12-18,,,2014,12,18,4
190945085,41331309695,50013636,50008168,1,2014-12-18,,,2014,12,18,4
835961001,39835527644,121394024,50008168,1,2014-10-02,,,2014,10,2,4
46582723,1431820450,50005107,28,1,2012-10-14,,,2012,10,14,4
777932672,14600777297,50012364,122650008,2,2012-10-14,,,2012,10,14,4
351753558,17414335156,50012359,122650008,1,2012-10-14,,,2012,10,14,4
828483380,13367719151,50008424,28,1,2014-01-07,,,2014,1,7,1
1576158805,7975552850,50013177,28,1,2014-01-07,,,2014,1,7,1
1916641092,16158615428,50017100,50014815,2,2014-01-07,,,2014,1,7,1
1722168274,25249668632,50018854,38,1,2013-08-22,,,2013,8,22,3
639461674,13603465390,50013207,50008168,1,2013-08-22,,,2013,8,22,3
1709389822,16730135030,50011993,28,1,2014-09-03,,,2014,9,3,3
396495932,41759946853,50010542,50008168,1,2014-11-04,,,2014,11,4,4
1864274124,41221184903,50012432,50014815,1,2014-11-04,,,2014,11,4,4
141544230,8531338206,50013199,28,5,2014-11-03,,,2014,11,3,4
930027323,41142805728,122616024,28,1,2014-11-03,,,2014,11,3,4
48170332,27394396358,50010557,50008168,1,2013-09-10,,,2013,9,10,3
276399593,16330241294,50012244,50014815,5,2013-09-10,,,2013,9,10,3
37638909,17153641516,50013207,50008168,1,2013-09-10,,,2013,9,10,3
43570653,16401666246,50023591,50022520,1,2014-05-26,,,2014,5,26,2
277739492,37795508362,50010555,50008168,1,2014-05-26,,,2014,5,26,2
139924698,37310042870,50012361,122650008,1,2014-05-26,2012-01-17,1.0,2014,5,26,2
2114340199,38906083819,121452056,50008168,1,2014-05-29,,,2014,5,29,2
830239034,38032174966,50010558,50008168,1,2014-05-29,,,2014,5,29,2
100666160,38522582763,50010558,50008168,1,2014-05-29,,,2014,5,29,2
1928741893,40380488991,50012359,122650008,1,2014-08-15,,,2014,8,15,3
139489986,40558787225,50013636,50008168,1,2014-08-15,,,2014,8,15,3
1992838936,40433300433,50006602,50008168,1,2014-08-15,,,2014,8,15,3
506004883,12291047177,50010566,50008168,1,2014-09-02,,,2014,9,2,3
92015678,38471414687,50011778,28,1,2014-09-02,,,2014,9,2,3
776891621,39447813596,50006099,50014815,1,2014-09-02,,,2014,9,2,3
